STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
31,073,Gosper,Nebraska,2044,+40.592124,-099.830993
31,075,Grant,Nebraska,614,+41.984368,-101.731402
31,077,Greeley,Nebraska,2538,+41.556319,-098.497703
31,079,Hall,Nebraska,58607,+40.915597,-098.377535
31,081,Hamilton,Nebraska,9124,+40.878695,-098.021089
31,083,Harlan,Nebraska,3423,+40.145693,-099.402210
31,085,Hayes,Nebraska,967,+40.495630,-101.058515
31,087,Hitchcock,Nebraska,2908,+40.211961,-101.006845
31,089,Holt,Nebraska,10435,+42.458400,-098.742988
31,091,Hooker,Nebraska,736,+42.016041,-101.062839
31,093,Howard,Nebraska,6274,+41.189549,-098.493475
31,095,Jefferson,Nebraska,7547,+40.164028,-097.140354
31,097,Johnson,Nebraska,5217,+40.401369,-096.228933
31,099,Kearney,Nebraska,6489,+40.506264,-098.992742
31,101,Keith,Nebraska,8368,+41.141877,-101.696492
31,103,Keya Paha,Nebraska,824,+42.868344,-099.703607
31,105,Kimball,Nebraska,3821,+41.232889,-103.660711
31,107,Knox,Nebraska,8701,+42.619110,-097.786962
31,109,Lancaster,Nebraska,285407,+40.801058,-096.673551
31,111,Lincoln,Nebraska,36288,+41.119635,-100.789230
31,113,Logan,Nebraska,763,+41.484178,-100.500737
31,115,Loup,Nebraska,632,+41.816483,-099.402546
31,117,McPherson,Nebraska,539,+41.573310,-100.986347
31,119,Madison,Nebraska,34876,+42.003908,-097.461692
31,121,Merrick,Nebraska,7845,+41.131200,-098.039353
31,123,Morrill,Nebraska,5042,+41.707123,-103.159224
31,125,Nance,Nebraska,3735,+41.403829,-097.895028
31,127,Nemaha,Nebraska,7248,+40.403957,-095.836309
31,129,Nuckolls,Nebraska,4500,+40.115021,-098.061108
31,131,Otoe,Nebraska,15740,+40.669495,-096.029874
31,133,Pawnee,Nebraska,2773,+40.134921,-096.184059
31,135,Perkins,Nebraska,2970,+40.847278,-101.672531
31,137,Phelps,Nebraska,9188,+40.468151,-099.406756
31,139,Pierce,Nebraska,7266,+42.262663,-097.591986
31,141,Platte,Nebraska,32237,+41.469013,-097.387409
31,143,Polk,Nebraska,5406,+41.174759,-097.555813
31,145,Red Willow,Nebraska,11055,+40.205475,-100.587807
31,147,Richardson,Nebraska,8363,+40.099947,-095.673464
31,149,Rock,Nebraska,1526,+42.536442,-099.495235
31,151,Saline,Nebraska,14200,+40.578252,-097.020010
31,153,Sarpy,Nebraska,158840,+41.153107,-096.033892
31,155,Saunders,Nebraska,20780,+41.199571,-096.571016
31,157,Scotts Bluff,Nebraska,36970,+41.865018,-103.680380
31,159,Seward,Nebraska,16750,+40.873593,-097.106037
31,161,Sheridan,Nebraska,5469,+42.699305,-102.398893
31,163,Sherman,Nebraska,3152,+41.223634,-098.971650
31,165,Sioux,Nebraska,1311,+42.379652,-103.825082
31,167,Stanton,Nebraska,6129,+41.985653,-097.251636
31,169,Thayer,Nebraska,5228,+40.179229,-097.625350
31,171,Thomas,Nebraska,647,+41.966823,-100.546734
31,173,Thurston,Nebraska,6940,+42.159409,-096.515688
31,175,Valley,Nebraska,4260,+41.573370,-098.947749
31,177,Washington,Nebraska,20234,+41.507053,-096.158296
31,179,Wayne,Nebraska,9595,+42.221930,-097.063062
31,181,Webster,Nebraska,3812,+40.200266,-098.485192
31,183,Wheeler,Nebraska,818,+41.880574,-098.543873
31,185,York,Nebraska,13665,+40.864374,-097.605431
