STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
29,207,Stoddard,Missouri,29968,+36.850777,-089.969639
29,209,Stone,Missouri,32202,+36.717605,-093.438433
29,211,Sullivan,Missouri,6714,+40.217733,-093.103734
29,213,Taney,Missouri,51675,+36.656706,-093.189979
29,215,Texas,Missouri,26008,+37.328457,-091.968488
29,217,Vernon,Missouri,21159,+37.835598,-094.340355
29,219,Warren,Missouri,32513,+38.788663,-091.103580
29,221,Washington,Missouri,25195,+37.953147,-090.785675
29,223,Wayne,Missouri,13521,+37.107087,-090.512622
29,225,Webster,Missouri,36202,+37.263337,-092.907363
29,227,Worth,Missouri,2171,+40.482258,-094.438797
29,229,Wright,Missouri,18815,+37.192204,-092.429174
29,510,St. Louis,Missouri,319294,+38.623609,-090.252991
